time joint_0 joint_1 joint_2 joint_3 joint_4 joint_5 joint_6 joint_7 joint_8 joint_9 joint_10 joint_11 joint_12 joint_13 joint_14 joint_15 joint_16 joint_17 joint_18 joint_19
20.566667 -0.264255 0.090599 0.514275 -0.409173 0.309813 0.553486 -0.175017 0.171480 -0.234698 0.126657 -0.581722 0.372148 0.401897 1.400562 -0.474379 1.478413 0.171522 -0.434854 1.804663 -0.287358
20.600000 -0.228351 0.078548 0.521746 -0.463244 0.349748 0.522277 -0.161241 0.208468 -0.342252 0.197732 -0.671549 0.246738 0.387951 1.235466 -0.515758 1.440319 0.142910 -0.434655 1.818121 -0.283629
20.633333 -0.195801 0.081074 0.546459 -0.481621 0.357066 0.490222 -0.168617 0.231361 -0.359790 0.203766 -0.712200 0.148607 0.340584 1.134390 -0.348520 1.427051 0.122198 -0.439856 1.821694 -0.249308
20.666667 -0.164420 0.087541 0.578924 -0.508069 0.360848 0.455448 -0.178544 0.261354 -0.386653 0.209248 -0.733570 0.090261 0.267166 1.099441 -0.349673 1.416879 0.110208 -0.439937 1.827862 -0.248866
20.700000 -0.137747 0.091612 0.609619 -0.534065 0.366047 0.426342 -0.185749 0.299746 -0.428582 0.220800 -0.719238 0.056057 0.194677 1.112171 -0.379688 1.406585 0.100014 -0.437848 1.829436 -0.257377
20.733333 -0.112948 0.095686 0.622373 -0.533692 0.353801 0.395748 -0.191023 0.320858 -0.440699 0.211218 -0.663314 0.025565 0.152118 1.165734 -0.287913 1.395289 0.084981 -0.426922 1.825548 -0.267615
20.766667 -0.080656 0.089145 0.633868 -0.539880 0.344396 0.360855 -0.187250 0.356560 -0.487622 0.217761 -0.574292 -0.002648 0.118801 1.242604 -0.190714 1.372854 0.058029 -0.414530 1.821760 -0.271402
20.800000 -0.051294 0.081153 0.640276 -0.543485 0.332182 0.327731 -0.181055 0.385689 -0.525723 0.219346 -0.448348 -0.014098 0.064859 1.352624 -0.060858 1.345682 0.032449 -0.403738 1.818001 -0.275336
20.833333 -0.022209 0.074813 0.669005 -0.579613 0.330266 0.292651 -0.177531 0.436150 -0.597218 0.228616 -0.285562 -0.001104 -0.014770 1.494957 0.047418 1.313558 0.016389 -0.392908 1.821433 -0.264996
20.866667 0.006636 0.068816 0.711411 -0.631725 0.339009 0.258709 -0.176151 0.490937 -0.671472 0.243579 -0.080200 0.005656 -0.085607 1.655568 0.103036 1.283706 0.007845 -0.378347 1.828399 -0.257147
20.900000 0.022806 0.070694 0.720828 -0.643741 0.340270 0.236068 -0.178004 0.499486 -0.676949 0.233749 0.154181 0.004636 -0.160177 1.812960 0.127381 1.247279 0.004734 -0.362195 1.844179 -0.236994
20.933333 0.048127 0.066290 0.732158 -0.660600 0.345843 0.209011 -0.175899 0.512541 -0.692769 0.234497 0.389720 -0.019998 -0.213093 1.952930 0.133751 1.209192 -0.009391 -0.333545 1.876939 -0.236403
20.966667 0.079409 0.057552 0.734288 -0.664748 0.351118 0.177712 -0.168229 0.521940 -0.702117 0.239421 0.597285 -0.054083 -0.260821 2.079680 0.073388 1.179954 -0.006048 -0.331331 1.906196 -0.233439
21.000000 0.118706 0.041490 0.728818 -0.652582 0.348393 0.140694 -0.153877 0.536940 -0.714525 0.242893 0.761441 -0.071117 -0.297021 2.193557 0.018668 1.156204 -0.010060 -0.323795 1.935008 -0.244810
21.033333 0.150384 0.029606 0.696641 -0.608301 0.331823 0.110907 -0.138477 0.528953 -0.695202 0.227991 0.878625 -0.074132 -0.329743 2.261923 -0.016277 1.117749 -0.026378 -0.326105 1.973232 -0.232638
21.066667 0.172768 0.020298 0.614857 -0.497957 0.294226 0.092897 -0.120359 0.479944 -0.625312 0.197884 0.939325 -0.056612 -0.344516 2.276973 -0.053408 1.073788 -0.036614 -0.323141 2.011179 -0.221885
21.100000 0.177041 0.015185 0.592585 -0.471586 0.284438 0.087522 -0.111845 0.466311 -0.606041 0.195012 0.946468 -0.041051 -0.355882 2.272299 -0.050690 1.039940 -0.038444 -0.311557 2.041925 -0.233595
21.133333 0.181319 0.009483 0.610517 -0.519542 0.307293 0.087655 -0.104956 0.486028 -0.653910 0.220150 0.896055 -0.025355 -0.342539 2.293414 -0.043532 0.996904 -0.043278 -0.302113 2.092845 -0.257190
21.166667 0.177744 0.005087 0.662758 -0.604735 0.341258 0.093069 -0.102868 0.531745 -0.730753 0.253049 0.846016 -0.011710 -0.326045 2.304036 -0.043570 0.979204 -0.039159 -0.288918 2.147660 -0.283195
21.200000 0.160201 -0.000275 0.697453 -0.650153 0.351403 0.110727 -0.102482 0.560794 -0.772922 0.272521 0.801087 -0.017203 -0.315577 2.309544 -0.015373 0.984164 -0.029914 -0.284928 2.207542 -0.292486
21.233333 0.136527 0.003492 0.687282 -0.644169 0.357752 0.139974 -0.105560 0.546116 -0.762650 0.271596 0.753233 -0.026909 -0.313680 2.329178 0.005586 1.014828 -0.019890 -0.291544 2.260243 -0.312180
21.266667 0.103807 0.012427 0.706995 -0.674457 0.367977 0.169928 -0.115026 0.549960 -0.776504 0.276874 0.730158 -0.035408 -0.324308 2.331417 0.007743 1.072890 -0.000303 -0.290544 2.292110 -0.371312
21.300000 0.056181 0.035733 0.681508 -0.660752 0.375618 0.214752 -0.130826 0.498891 -0.726257 0.262081 0.706462 -0.047515 -0.351441 2.340453 0.014561 1.144224 0.022835 -0.290139 2.283076 -0.426328
21.333333 0.015919 0.050202 0.697516 -0.684890 0.385296 0.253362 -0.144727 0.492513 -0.722806 0.257889 0.704809 -0.052645 -0.385050 2.361194 0.037871 1.243262 0.043184 -0.310105 2.194766 -0.422932
21.366667 -0.020723 0.063841 0.664539 -0.662991 0.385081 0.297703 -0.153458 0.436463 -0.668907 0.241095 0.688811 -0.051425 -0.412632 2.371374 0.048615 1.356717 0.066945 -0.328095 2.016552 -0.434614
21.400000 -0.054488 0.071570 0.683580 -0.706054 0.403010 0.332556 -0.160494 0.443750 -0.701184 0.253999 0.690536 -0.047313 -0.448057 2.370791 0.073527 1.488424 0.117344 -0.380205 1.756352 -0.410942
21.433333 -0.073065 0.081921 0.654700 -0.679780 0.397024 0.353300 -0.167890 0.396051 -0.646891 0.233938 0.677443 -0.036430 -0.462607 2.384569 0.041504 1.630577 0.148631 -0.465051 1.453511 -0.377406
21.466667 -0.086557 0.084194 0.674661 -0.721514 0.410580 0.370753 -0.170053 0.411706 -0.690663 0.252474 0.671966 -0.055171 -0.452898 2.386890 0.003221 1.739527 0.154373 -0.578733 1.170044 -0.327351
21.500000 -0.100944 0.090054 0.680067 -0.738212 0.410490 0.389475 -0.174651 0.405459 -0.697423 0.255694 0.669464 -0.052112 -0.471149 2.384224 0.023671 1.763560 0.166202 -0.666248 1.039217 -0.289602
21.533333 -0.119453 0.105801 0.650232 -0.700647 0.398810 0.409019 -0.185407 0.351658 -0.621851 0.227563 0.662024 -0.048037 -0.482440 2.394893 0.029701 1.723905 0.214711 -0.694383 1.104136 -0.336098
21.566667 -0.140356 0.115126 0.641122 -0.685607 0.398291 0.432002 -0.193352 0.327928 -0.585742 0.216940 0.654105 -0.047749 -0.476445 2.405887 0.036614 1.646678 0.263955 -0.635904 1.263405 -0.355460
21.600000 -0.155260 0.118966 0.637410 -0.683473 0.401440 0.448156 -0.195456 0.316706 -0.574075 0.216365 0.640040 -0.049601 -0.469705 2.415296 0.048541 1.540544 0.274981 -0.545877 1.446328 -0.345932
21.633333 -0.170704 0.121073 0.634951 -0.684330 0.409599 0.462044 -0.196769 0.310729 -0.569688 0.219622 0.625830 -0.052707 -0.466192 2.424713 0.073599 1.459117 0.278851 -0.457941 1.606201 -0.393790
21.666667 -0.182592 0.121928 0.630783 -0.680736 0.411359 0.471261 -0.197332 0.304258 -0.561111 0.218757 0.614458 -0.052638 -0.465780 2.428380 0.085057 1.406699 0.272123 -0.389366 1.720296 -0.433909
21.700000 -0.189249 0.122817 0.632277 -0.678651 0.408499 0.476657 -0.198521 0.302354 -0.554055 0.217580 0.609750 -0.052243 -0.471328 2.429359 0.091242 1.396932 0.249565 -0.349586 1.760880 -0.455020
21.733333 -0.188895 0.119251 0.655673 -0.700289 0.412579 0.473062 -0.197909 0.337853 -0.597760 0.232788 0.611059 -0.055697 -0.472989 2.426264 0.087321 1.440444 0.215441 -0.354879 1.689047 -0.454645
21.766667 -0.183726 0.116897 0.664078 -0.709005 0.408835 0.469549 -0.196599 0.351268 -0.615615 0.235711 0.612249 -0.056486 -0.489631 2.419789 0.119104 1.524566 0.195668 -0.398118 1.499933 -0.448473
21.800000 -0.173192 0.117985 0.641718 -0.677189 0.397901 0.462009 -0.196769 0.327894 -0.575809 0.213175 0.608692 -0.051661 -0.500310 2.408721 0.078472 1.640211 0.193709 -0.500954 1.219264 -0.391922
21.833333 -0.158598 0.111527 0.663693 -0.704555 0.399366 0.447920 -0.192334 0.362621 -0.627389 0.226842 0.612102 -0.054656 -0.512942 2.397855 0.065741 1.726784 0.165106 -0.631660 0.951039 -0.319878
21.866667 -0.144035 0.114019 0.642457 -0.671206 0.382703 0.439344 -0.192799 0.338885 -0.589052 0.204741 0.611611 -0.047248 -0.534038 2.400510 0.066119 1.724925 0.150191 -0.719960 0.861208 -0.338858
21.900000 -0.129901 0.116689 0.641954 -0.653833 0.370750 0.426440 -0.195753 0.339917 -0.575882 0.194300 0.619436 -0.037617 -0.547117 2.415369 0.070248 1.648233 0.164727 -0.722263 0.973127 -0.352520
21.933333 -0.113745 0.117107 0.627842 -0.618645 0.353630 0.415013 -0.195734 0.326678 -0.540748 0.176341 0.616737 -0.031787 -0.544209 2.436672 0.068931 1.524168 0.187458 -0.662657 1.167280 -0.319060
21.966667 -0.093037 0.112371 0.616048 -0.596888 0.347473 0.394287 -0.190861 0.328539 -0.536813 0.176612 0.613286 -0.022992 -0.528610 2.463269 0.080575 1.380940 0.183843 -0.598793 1.350978 -0.324082
22.000000 -0.062222 0.100796 0.622962 -0.590694 0.341683 0.365164 -0.181930 0.359787 -0.568825 0.187231 0.614792 -0.014008 -0.508417 2.495254 0.071924 1.248398 0.174717 -0.565949 1.504777 -0.350163
22.033333 -0.030546 0.091232 0.610154 -0.560602 0.331874 0.332036 -0.172536 0.371591 -0.569062 0.182460 0.621241 -0.001166 -0.487103 2.534810 0.065280 1.116744 0.175373 -0.558026 1.635324 -0.366444
22.066667 0.014945 0.079202 0.601356 -0.514848 0.306908 0.288868 -0.164069 0.390201 -0.562488 0.170355 0.648031 0.034486 -0.461554 2.570000 0.048073 0.999651 0.172083 -0.570196 1.721671 -0.351260
22.100000 0.061780 0.070163 0.587204 -0.467676 0.279081 0.248018 -0.156833 0.399606 -0.549574 0.156713 0.691970 0.053293 -0.439455 2.570000 0.003651 0.877163 0.165679 -0.568998 1.795974 -0.328474
22.133333 0.102125 0.052852 0.598223 -0.455994 0.263555 0.209139 -0.143659 0.445443 -0.589283 0.166314 0.747525 0.073432 -0.415383 2.570000 -0.034789 0.765753 0.156033 -0.557212 1.841427 -0.312182
22.166667 0.149580 0.042204 0.543152 -0.352545 0.219498 0.168159 -0.132489 0.427309 -0.540954 0.142150 0.796508 0.103742 -0.406014 2.570000 -0.088536 0.674201 0.158967 -0.554063 1.863370 -0.293165
22.200000 0.196792 0.028870 0.539682 -0.308780 0.191295 0.126100 -0.124234 0.462597 -0.558210 0.137075 0.852629 0.137465 -0.411228 2.570000 -0.139337 0.596266 0.171242 -0.540242 1.877784 -0.278707
22.233333 0.225418 0.030630 0.419984 -0.115959 0.136580 0.097328 -0.117219 0.371243 -0.406562 0.083997 0.920182 0.172324 -0.414265 2.569968 -0.143779 0.529364 0.175425 -0.498928 1.859866 -0.260662
22.266667 0.271333 0.030449 0.369911 -0.051718 0.116388 0.051776 -0.109237 0.343657 -0.374850 0.071992 0.949858 0.219177 -0.416981 2.569479 -0.195895 0.455785 0.170941 -0.481730 1.857249 -0.237293
22.300000 0.310569 0.026254 0.354868 -0.039586 0.108560 0.010401 -0.100377 0.340422 -0.377027 0.075992 0.983468 0.251043 -0.427527 2.525407 -0.252479 0.390336 0.175196 -0.456500 1.857735 -0.215231
22.333333 0.347196 0.021539 0.348007 -0.040369 0.104281 -0.027153 -0.092656 0.342318 -0.386518 0.079960 1.016531 0.271352 -0.436634 2.420195 -0.319028 0.339984 0.185710 -0.426027 1.850682 -0.229623
22.366667 0.380091 0.017714 0.344931 -0.048741 0.102013 -0.064378 -0.085744 0.349034 -0.406109 0.086610 1.050109 0.298287 -0.436410 2.247338 -0.393207 0.299350 0.193969 -0.405974 1.849732 -0.214454
22.400000 0.405438 0.017841 0.334308 -0.054707 0.099073 -0.094650 -0.080621 0.338431 -0.406381 0.085868 1.105999 0.297682 -0.443718 1.974289 -0.423324 0.263734 0.205731 -0.382616 1.847225 -0.210153
22.433333 0.432746 0.006786 0.343091 -0.083203 0.094245 -0.122700 -0.067943 0.368369 -0.464761 0.107845 1.064489 0.321025 -0.389058 1.883991 -0.476762 0.243431 0.231862 -0.366454 1.842432 -0.242055
22.466667 0.461013 -0.004074 0.304724 -0.070001 0.108231 -0.160268 -0.045727 0.340125 -0.448926 0.120150 1.166831 0.347095 -0.415972 1.740430 -0.522180 0.247993 0.256884 -0.362068 1.861443 -0.238488
22.500000 0.501603 -0.007678 0.329224 -0.100344 0.095988 -0.193686 -0.046482 0.380394 -0.511550 0.133539 1.130417 0.365132 -0.432179 1.839660 -0.538579 0.244163 0.268576 -0.349038 1.886314 -0.257196
22.533333 0.534156 -0.004042 0.325990 -0.104977 0.100038 -0.226724 -0.043410 0.379803 -0.517967 0.135942 1.131850 0.380740 -0.471507 1.933412 -0.434832 0.229807 0.268766 -0.338646 1.906061 -0.267541
22.566667 0.549820 -0.010367 0.349638 -0.139852 0.098403 -0.240335 -0.036247 0.416929 -0.570219 0.149456 1.115850 0.398750 -0.454604 2.012909 -0.492555 0.216395 0.279697 -0.333891 1.913212 -0.268152
22.600000 0.562918 -0.014856 0.369747 -0.177107 0.098471 -0.252541 -0.031370 0.437113 -0.606287 0.166453 1.083496 0.407595 -0.438106 2.028391 -0.521412 0.203847 0.282678 -0.325295 1.926639 -0.254052
22.633333 0.565389 -0.020110 0.393710 -0.210970 0.097752 -0.254775 -0.032155 0.451964 -0.631254 0.182721 1.059277 0.414367 -0.412626 1.966036 -0.531478 0.195214 0.289043 -0.312523 1.936248 -0.239584
22.666667 0.551990 -0.010341 0.344408 -0.175007 0.095707 -0.262413 -0.030938 0.367442 -0.528273 0.160776 1.202042 0.421337 -0.441254 1.640946 -0.521355 0.203957 0.297226 -0.308552 1.932647 -0.221779
22.700000 0.569134 0.003032 0.374761 -0.223734 0.075868 -0.279116 -0.043590 0.389312 -0.575487 0.166192 1.140318 0.452258 -0.405013 1.523595 -0.556002 0.204679 0.303568 -0.321074 1.934375 -0.223415
22.733333 0.593657 0.025362 0.367313 -0.225103 0.048561 -0.304921 -0.063204 0.340424 -0.525814 0.148232 1.285206 0.470734 -0.533572 1.092058 -0.478138 0.217269 0.299448 -0.344673 1.906385 -0.241537
22.766667 0.607167 0.020401 0.395999 -0.266530 0.029520 -0.316654 -0.058804 0.373432 -0.580747 0.162244 1.236527 0.527562 -0.513057 0.982790 -0.490217 0.232749 0.321745 -0.361954 1.900191 -0.267517
22.800000 0.640180 0.018026 0.442340 -0.329614 0.009083 -0.341285 -0.058684 0.424243 -0.666250 0.183642 1.174404 0.565353 -0.538607 0.837898 -0.503032 0.246449 0.324726 -0.407412 1.872077 -0.287145
22.833333 0.655172 0.019284 0.382728 -0.244446 -0.018235 -0.362550 -0.053302 0.357578 -0.563044 0.153409 1.302891 0.545992 -0.726043 0.533456 -0.430098 0.282393 0.296045 -0.460797 1.797653 -0.284084
